sub,rotationSpeed,afterReversalD,targetSide,perceptualError,RtorsionPosition,RtorsionVelT,RtorsionAngleTotal,RtorsionAngleCW,RtorsionAngleCCW,RsacNumT,RsacNumTCW,RsacNumTCCW,RsacAmpSumT,RsacAmpSumTCW,RsacAmpSumTCCW,RsacAmpMeanT,RsacAmpMeanTCW,RsacAmpMeanTCCW,LtorsionPosition,LtorsionVelT,LtorsionAngleTotal,LtorsionAngleCW,LtorsionAngleCCW,LsacNumT,LsacNumTCW,LsacNumTCCW,LsacAmpSumT,LsacAmpSumTCW,LsacAmpSumTCCW,LsacAmpMeanT,LsacAmpMeanTCW,LsacAmpMeanTCCW,timeWindow,exp
2,25,1,-1,2.98572068439054,-0.484337671097687,0.840642539957474,0.595392614619714,0.555599127142502,-0.0397934874772125,1,1,0,0.45385537589248,0.45385537589248,0,0.45385537589248,0.45385537589248,NaN,-0.572495343862618,0.169990369340352,0.118639525734501,0.118639525734501,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,200,-1,1,10.7904819062504,-0.281171353304368,-0.105686426173655,0.0794809813207789,0,-0.0794809813207789,0,0,0,0,0,0,NaN,NaN,NaN,-0.917223537161595,0.145715317155404,0.105337412494695,0.105337412494695,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,200,1,1,6.53865566576522,-0.0855572798359653,-0.698642915087246,0.256987627911118,0,-0.256987627911118,1,0,1,0.41453810343676,0,0.41453810343676,0.41453810343676,NaN,0.41453810343676,-0.50416835346006,0.15395501423574,0.0709690746861322,0.0709690746861322,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,100,1,1,4.40560102376826,-0.231090330374628,-0.681828791537353,0.398837497759585,0,-0.398837497759585,0,0,0,0,0,0,NaN,NaN,NaN,-0.785244859426876,0.688200087797573,0.387523628975174,0.387523628975174,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,100,-1,-1,8.00383588512365,-0.215808248562017,-0.197130658310252,0.140744885345318,0,-0.140744885345318,0,0,0,0,0,0,NaN,NaN,NaN,-0.538205955952698,0.225148306602415,0.160772904763096,0.160772904763096,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,50,-1,1,9.15932443042575,-0.868404957184458,0.863570717340703,0.57141091487722,0.57141091487722,-0,1,1,0,0.433229789515122,0.433229789515122,0,0.433229789515122,0.433229789515122,NaN,-1.20110496619036,0.342399637734732,0.252843855082183,0.252843855082183,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,200,1,1,7.74820217527482,-0.296626345690563,-0.251316546459066,0.189439421241649,0,-0.189439421241649,0,0,0,0,0,0,NaN,NaN,NaN,-0.618717312034206,0.513594138782922,0.286497845479764,0.286497845479764,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,50,-1,-1,2.1174486068706,-0.540727096280033,0.0362879275503462,0.197282881660749,0.111002905398908,-0.0862799762618411,1,1,0,0.38892589642232,0.38892589642232,0,0.38892589642232,0.38892589642232,NaN,-0.643053639673639,0.13012648108251,0.0570330535890998,0.0570330535890998,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,50,-1,-1,-4.14543822717346,-0.25538610520817,-0.835917643168138,0.407327462032878,0,-0.407327462032878,0,0,0,0,0,0,NaN,NaN,NaN,-0.530654297166931,0.0339548045396464,0.010596354279235,0.010596354279235,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,25,1,-1,6.9330066570937,-0.530246765903579,-0.169501680611265,0.10747440639808,0,-0.10747440639808,0,0,0,0,0,0,NaN,NaN,NaN,-0.631118775144446,-0.213346710118507,0.143465191332965,0,-0.143465191332965,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,200,-1,-1,2.83162260443089,-0.520765781620752,-0.35489698682245,0.238855617589125,0,-0.238855617589125,0,0,0,0,0,0,NaN,NaN,NaN,-0.993066107508933,0.270082984662686,0.173113438420651,0.173113438420651,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,50,-1,1,5.84425023988891,-0.517934798022887,0.360516882173486,0.19897354168861,0.19897354168861,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1.00264781798321,0.881518591358959,0.522541138296645,0.522541138296645,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,100,-1,1,7.9909642192531,-0.558230213425542,-0.619246804500425,0.336416902012459,0,-0.336416902012459,0,0,0,0,0,0,NaN,NaN,NaN,-0.659107693568926,0.290866691482267,0.145081886843767,0.145081886843767,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,25,-1,-1,2.28033120834713,-0.221744586291884,-0.0346929765938873,0.0354182707411644,0,-0.0354182707411644,0,0,0,0,0,0,NaN,NaN,NaN,-0.645235525031031,0.455801005132223,0.330010733298855,0.330010733298855,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,25,1,1,0.316616556444473,-0.375837413117123,-0.685810556329261,0.209501690669817,0,-0.209501690669817,1,0,1,0.265194613731483,0,0.265194613731483,0.265194613731483,NaN,0.265194613731483,-0.595275755300456,0.271148473249509,0.122591553450428,0.122591553450428,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,100,-1,-1,1.56293697572129,-0.281976755307426,-1.04065987535815,0.463720736557726,0,-0.463720736557726,0,0,0,0,0,0,NaN,NaN,NaN,-0.611365488586675,-0.0371606174587839,0.0117487931754446,0,-0.0117487931754446,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,100,1,1,-4.52636038059666,-0.167951371414722,-1.36880411281579,0.539803721073056,0,-0.539803721073056,0,0,0,0,0,0,NaN,NaN,NaN,-0.204550293858992,0.000152726417933316,0.00548197308998544,0,-0.00548197308998544,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,50,1,1,1.13067908188324,-1.27642132648695,0.359550033198718,0.188093643445884,0.188093643445884,-0,1,1,0,0.292443259437495,0.292443259437495,0,0.292443259437495,0.292443259437495,NaN,-0.683991138882917,0.425905549088119,0.25599112615581,0.25599112615581,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,50,1,-1,5.70521357856117,-0.293162955528936,-0.779113797105982,0.412851284619359,0,-0.412851284619359,0,0,0,0,0,0,NaN,NaN,NaN,-0.607545804328477,0.727171356021019,0.387888815143045,0.387888815143045,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,25,-1,1,2.70815463340167,-0.363750910230601,-0.19991884763271,0.136659114614926,0,-0.136659114614926,0,0,0,0,0,0,NaN,NaN,NaN,-0.598296049180341,0.503265668906042,0.377732037905305,0.377732037905305,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
2,100,-1,-1,3.05643556546502,-0.451806898710339,-0.314040533901684,0.2048601646964,0,-0.2048601646964,0,0,0,0,0,0,NaN,NaN,NaN,-0.712272051645961,0.673018985576597,0.425461651330041,0.425461651330041,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,-1,-1,5.3518037632664,0.231359583031715,0.202692885910384,0.135343694733796,0.135343694733796,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.139463963057315,0.427562572207816,0.313499928813251,0.313499928813251,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,1,1,9.16189100802797,0.0215861009688188,0.146400124095431,0.0983744368630988,0.0983744368630988,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.467447202022706,0.740693649176848,0.481600083247856,0.481600083247856,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,1,-1,8.42407480662926,0.0737077952000752,0.0837881883478196,0.053854452903419,0.053854452903419,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.120813566532449,0.128448553853779,0.0897447085134168,0.0897447085134168,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,1,6.95322605583985,-0.0027878322820587,0.156553476481824,0.0750116542301377,0.0750116542301377,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.722712387853598,1.3141856548541,0.606507499526524,0.606507499526524,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,-1,1,6.15593756863102,0.0582025349634942,-0.128256605211887,0.0598869414179864,0,-0.0598869414179864,0,0,0,0,0,0,NaN,NaN,NaN,-0.505157922901073,0.65000208799207,0.320483558061012,0.320483558061012,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,1,-1,4.27639986357532,0.173510034038977,-0.283747478007803,0.179408378373115,0,-0.179408378373115,0,0,0,0,0,0,NaN,NaN,NaN,-0.289631051471492,0.440151691879673,0.274312717787893,0.274312717787893,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,-1,1,10.6909129988218,-0.119301298147521,-0.0701429987747118,0.0577850731725657,0,-0.0577850731725657,0,0,0,0,0,0,NaN,NaN,NaN,-0.449471742837842,0.332283080926677,0.259759022949203,0.259759022949203,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,-1,10.3170151197974,-0.125801968540242,-0.134880464015728,0.060562785345806,0,-0.060562785345806,0,0,0,0,0,0,NaN,NaN,NaN,-0.62666885769351,0.969372547183869,0.421275331137734,0.421275331137734,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,-1,1,8.72994848016742,-0.0505672863496333,-0.241857593034951,0.171948861564405,0,-0.171948861564405,0,0,0,0,0,0,NaN,NaN,NaN,-0.722876478558504,0.562237059964654,0.396103445106953,0.396103445106953,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,1,1,9.25006500712221,-0.195350653200539,-0.0104273629891865,0.00594381490324028,0,-0.00594381490324028,0,0,0,0,0,0,NaN,NaN,NaN,-0.951616692924067,1.13656367311038,0.715411707817924,0.715411707817924,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,-1,-1,5.58935434376682,0.0480158921065021,0.167497056295464,0.130837864006959,0.130837864006959,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.720218379136791,0.783114208074413,0.608431178179877,0.608431178179877,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,1,-1,11.5770298492687,-0.173583764081186,0.320957759877015,0.160109792226332,0.160109792226332,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.7436799972251,0.509870686099838,0.253727394969016,0.253727394969016,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,-1,-1,4.69064571086441,-0.359055357820325,0.00306450885903155,0.00160822653217385,0.00160822653217385,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1.1473872744361,1.15458476165191,0.762929377510268,0.762929377510268,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,-1,1,8.10443175211507,-0.310946421461135,0.290335871787512,0.131191733050875,0.131191733050875,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.661524204131061,0.453905492583943,0.187476762040263,0.187476762040263,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,-1,1,8.15074603798062,-0.0404095464310054,-0.442109168556845,0.328641028875958,0,-0.328641028875958,0,0,0,0,0,0,NaN,NaN,NaN,-0.81585580818439,0.670589485055911,0.489973475581776,0.489973475581776,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,1,-1,11.0035847490904,0.168315463391913,0.12851513820988,0.0602720199457057,0.0602720199457057,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.396486149789795,0.889845371678744,0.416277769357988,0.416277769357988,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,-1,1,10.579848139138,0.103284121261558,-0.498901387832568,0.350813244290958,0,-0.350813244290958,0,0,0,0,0,0,NaN,NaN,NaN,-0.448532444747314,-0.123778379991948,0.0896169081412306,0,-0.0896169081412306,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,-1,6.7446556711862,-0.0437761052977855,-0.562373756657872,0.308906196580193,0,-0.308906196580193,0,0,0,0,0,0,NaN,NaN,NaN,-0.311809946239429,-0.0406767795020506,0.0201210606163751,0,-0.0201210606163751,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,-1,1,8.44603554817144,-0.0700219185468682,-0.648424806962427,0.338096319246061,0,-0.338096319246061,0,0,0,0,0,0,NaN,NaN,NaN,-0.851221725553303,0.427840795441623,0.212130231563527,0.212130231563527,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,-1,-1,5.91580142035981,-0.261375377009353,-0.307081075285926,0.123210313338153,0,-0.123210313338153,0,0,0,0,0,0,NaN,NaN,NaN,-0.731582593522728,-0.0212205754959265,0.00993415353759541,0.00993415353759541,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,1,1,9.26850387933039,-0.290673638823329,0.227874326905875,0.170616874688289,0.170616874688289,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.828248324966657,0.700751547340835,0.522671259712683,0.522671259712683,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,1,-1,14.1939031226795,-0.0385464400608859,0.172708912179043,0.126107432292449,0.126107432292449,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.677200679453741,0.85480998184828,0.581743532395674,0.581743532395674,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,1,-1,13.5229276406008,-0.260916878016071,-0.0688761318472873,0.0302384724160228,0,-0.0302384724160228,0,0,0,0,0,0,NaN,NaN,NaN,-1.17909048541024,1.31012970862432,0.65818291888861,0.65818291888861,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,-1,-1,12.8321014736576,-0.155654041498393,-0.296917441267154,0.169403754552968,0,-0.169403754552968,0,0,0,0,0,0,NaN,NaN,NaN,-0.572386723513813,0.277844449673159,0.160667929390612,0.160667929390612,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,-1,-1,5.7763329383374,-0.434943080985672,0.239328658237524,0.117187052297636,0.117187052297636,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.999814430320871,0.672554591814707,0.333924763734272,0.333924763734272,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,-1,7.90383454452774,0.26143229220755,0.00272137631745058,0.00619872514912806,0.00619872514912806,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.34345570125253,0.524482699989738,0.408650545457359,0.408650545457359,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,1,2.72642902299396,0.0596309776758028,-0.386493649612667,0.295308038133274,0,-0.295308038133274,0,0,0,0,0,0,NaN,NaN,NaN,-0.568022753284242,0.335927285540179,0.254654031504879,0.254654031504879,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,1,-1,9.45719628021645,0.00312038167543577,-0.253548081165509,0.155846872030982,0,-0.155846872030982,0,0,0,0,0,0,NaN,NaN,NaN,-0.574357725356541,0.393335873365498,0.247988036373754,0.247988036373754,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,-1,1,11.9116696798009,-0.0465563616501466,-0.284062029878494,0.157630815224701,0,-0.157630815224701,0,0,0,0,0,0,NaN,NaN,NaN,-0.710083402890526,0.520300211948385,0.27061394782995,0.27061394782995,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,-1,1,11.08960127398,0.210589574410966,-0.330324348384608,0.215398931881952,0,-0.215398931881952,0,0,0,0,0,0,NaN,NaN,NaN,-0.441041254137571,0.205221422677929,0.130498364561249,0.130498364561249,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,-1,1,14.6795873435185,0.171629578738961,-0.638932966958388,0.365664544965733,0,-0.365664544965733,0,0,0,0,0,0,NaN,NaN,NaN,-0.18258081016747,0.124997748864075,0.0697318859701015,0.0697318859701015,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,-1,-1,5.78928044577438,0.00449945570553665,-0.115991246897349,0.0551604860283461,0,-0.0551604860283461,0,0,0,0,0,0,NaN,NaN,NaN,-1.16243257234667,1.59849653732762,0.863508109734968,0.863508109734968,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,1,1,3.11246309432241,-0.1920801566612,0.183462940387106,0.11006290822811,0.11006290822811,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.720003565012342,0.838975077506036,0.507657383341881,0.507657383341881,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,-1,-1,5.059907076898,0.308288656809545,0.0983131618640425,0.0705095104789863,0.0705095104789863,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.455432998956728,0.684814059314888,0.511546069193793,0.511546069193793,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,-1,-1,3.89127388794934,0.17450463856949,-0.311407316455808,0.123758811311263,0,-0.123758811311263,0,0,0,0,0,0,NaN,NaN,NaN,-0.656793608886606,1.12447958415737,0.393550431073552,0.393550431073552,-0,1,1,0,0.145628887606763,0.145628887606763,0,0.145628887606763,0.145628887606763,NaN,-1,2
3,25,-1,-1,3.22737574951352,0.0165663325175597,0.242164025301622,0.176859289330572,0.176859289330572,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.645093014469039,0.749343791155485,0.524794171218791,0.524794171218791,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,-1,1,3.34893722624626,0.139508984878309,-0.472712655807222,0.29598823917239,0,-0.29598823917239,0,0,0,0,0,0,NaN,NaN,NaN,-0.207760735667524,-0.0546935872534974,0.0496491393392419,0,-0.0496491393392419,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,1,-1,4.9227884129743,0.0935986501463132,0.406743955950673,0.153854293921585,0.153854293921585,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.469326889507686,0.493691762115909,0.179935722599469,0.179935722599469,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,1,1,9.97184847068825,-0.14630579499651,-0.128812991945497,0.064193876604737,0,-0.064193876604737,0,0,0,0,0,0,NaN,NaN,NaN,-0.673201499120402,0.587349735247202,0.296300060266546,0.296300060266546,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,-1,-1,2.01030675349217,0.412220689917275,-0.692769558069308,0.37131459805775,0,-0.37131459805775,0,0,0,0,0,0,NaN,NaN,NaN,-0.231853970865326,0.38424166682738,0.198482804541342,0.198482804541342,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,1,1,3.4839861807592,-0.157058143108911,-0.140516991639834,0.0701587050969117,0,-0.0701587050969117,0,0,0,0,0,0,NaN,NaN,NaN,-0.901975954419175,0.447090451908389,0.2493906857765,0.2493906857765,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,1,1,13.9271566866717,0.0445043464306012,-0.248533513308543,0.15574494079148,0,-0.15574494079148,0,0,0,0,0,0,NaN,NaN,NaN,-0.584871747319752,0.267724200996171,0.163769173975777,0.163769173975777,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,1,4.91931490417034,0.212186786257376,-0.150857445376582,0.0774863513083201,0,-0.0774863513083201,0,0,0,0,0,0,NaN,NaN,NaN,-0.783919455579413,0.852341483092456,0.484617964993578,0.440412780152142,-0.044205184841436,1,0,1,0.68105965714437,0,0.68105965714437,0.68105965714437,NaN,0.68105965714437,-1,2
3,200,1,-1,7.26787957748207,0.137984923984579,-0.296741896167935,0.169392029322758,0,-0.169392029322758,0,0,0,0,0,0,NaN,NaN,NaN,-0.316347294317358,0.377436272090572,0.20319232164217,0.20319232164217,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,-1,-1,20.7993751556137,-0.240104642581879,0.334608028426176,0.237883492792587,0.237883492792587,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.0996216559479097,0.699794519532345,0.393874445300702,0.381772206814244,-0.0121022384864578,1,1,0,0.414303875385584,0.414303875385584,0,0.414303875385584,0.414303875385584,NaN,-1,2
3,25,-1,1,16.0109086053001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.650449440077246,0.493278826307137,0.304005756499794,0.304005756499794,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,-1,9.71888009411126,-0.0606586106958137,0.110715118184245,0.0804665993494055,0.0804665993494055,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1.06570299846478,1.08107814118719,0.77401607897459,0.77401607897459,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,1,-1,9.76048265653515,0.0682974794730315,-0.527250811953267,0.232851407139458,0,-0.232851407139458,0,0,0,0,0,0,NaN,NaN,NaN,-0.578333188545615,0.645759130957551,0.290980903985432,0.290980903985432,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,-1,1,9.5644297801493,-0.364296597938356,-0.0415709186446747,0.0327343283747529,0,-0.0327343283747529,0,0,0,0,0,0,NaN,NaN,NaN,-1.39387250481997,1.99345761355651,0.787994488977142,0.787994488977142,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,1,-1,11.3397072678745,0.0708839091701265,-0.58129165942982,0.233228063959186,0,-0.233228063959186,0,0,0,0,0,0,NaN,NaN,NaN,-0.570939302172314,0.63053959756098,0.264186147320926,0.264186147320926,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,1,1,5.26760996727298,-0.0962121285849654,-0.592894551157034,0.233120828942362,0,-0.233120828942362,0,0,0,0,0,0,NaN,NaN,NaN,-0.832439722126617,0.856944576826895,0.326980732716638,0.326980732716638,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,-1,1,14.4764266106767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.573617437208802,0.790444691337309,0.381957852940686,0.381957852940686,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,-1,-1,1.31107116498316,-0.0837147122161814,-0.110061586466173,0.0717977323180022,0,-0.0717977323180022,0,0,0,0,0,0,NaN,NaN,NaN,-0.674778802660187,0.61595728255709,0.393206047315634,0.393206047315634,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,1,-1,9.19260893444745,-0.132361343672816,-0.0081060613941124,0.00529386100316495,0,-0.00529386100316495,0,0,0,0,0,0,NaN,NaN,NaN,-1.02206432087611,0.814510092347392,0.621591849035602,0.621591849035602,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,1,1,4.3317474643511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.09436232045807,0.473653650201616,0.509322258179789,0.399164127826826,-0.110158130352962,1,1,0,0.286217586164818,0.286217586164818,0,0.286217586164818,0.286217586164818,NaN,-1,2
3,200,1,1,6.99668867845699,-0.00681219025484566,-0.323986796607909,0.170364860560491,0,-0.170364860560491,0,0,0,0,0,0,NaN,NaN,NaN,-0.623394827746677,0.730526016592918,0.395487071347746,0.395487071347746,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,-1,1,7.33944962710803,0.0144130174338989,-0.108254675727298,0.0631736921816163,0,-0.0631736921816163,0,0,0,0,0,0,NaN,NaN,NaN,-0.865202749346292,1.57061291197753,0.6888761314448,0.631014595235239,-0.0578615362095608,1,1,0,0.121390951154551,0.121390951154551,0,0.121390951154551,0.121390951154551,NaN,-1,2
3,100,-1,1,8.66153988166646,0.0880471191690619,-0.368408819598688,0.187109063802039,0,-0.187109063802039,0,0,0,0,0,0,NaN,NaN,NaN,-1.01039527685552,1.61378482553469,0.772788139392058,0.772788139392058,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,1,-1,9.14043912064114,0.25601530581614,-0.776950579304858,0.293837420362722,0,-0.293837420362722,0,0,0,0,0,0,NaN,NaN,NaN,-0.480358125982303,-0.00253349041138349,0.00562306249866767,0,-0.00562306249866767,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,-1,1,14.3628740068432,-0.388611318655174,-0.23659268730388,0.155204478645525,0,-0.155204478645525,0,0,0,0,0,0,NaN,NaN,NaN,-1.07573925424576,0.739921920078505,0.461930589017551,0.461930589017551,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,-1,5.47026123618575,0.192966130335497,-0.400595640980899,0.205476583962504,0,-0.205476583962504,0,0,0,0,0,0,NaN,NaN,NaN,-0.675116854034316,0.784232269914187,0.464822025385135,0.464822025385135,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,-1,-1,16.5450063334223,-0.241877183977795,-0.317988527935203,0.215089098516846,0,-0.215089098516846,0,0,0,0,0,0,NaN,NaN,NaN,-1.10522475367821,0.873759557162236,0.574863212746028,0.574863212746028,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,-1,1,13.126281954267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.051143840826,0.61108704526163,0.325277923305642,0.325277923305642,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,-1,-1,8.25872611034935,0.110289403766371,-0.185837101111494,0.145443336872464,0,-0.145443336872464,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,2
3,100,1,-1,10.7481767695024,0.183511968084194,-0.674022723802391,0.50085402636645,0,-0.50085402636645,0,0,0,0,0,0,NaN,NaN,NaN,-0.971039247601279,0.70701535049978,0.510655768211337,0.510655768211337,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,-1,-1,8.95881001801339,0.0807743938377316,-0.647526548127274,0.28976620025591,0,-0.28976620025591,0,0,0,0,0,0,NaN,NaN,NaN,-0.640497048797161,0.713997839792143,0.332041184256726,0.332041184256726,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,1,6.31724511327389,0.159391491711059,-0.666518888043491,0.329451743194954,0,-0.329451743194954,0,0,0,0,0,0,NaN,NaN,NaN,-0.770657849576652,1.02195292348945,0.508003000652616,0.508003000652616,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,50,1,1,3.47588697993638,-0.076332880050469,-0.30045687667364,0.214058283628556,0,-0.214058283628556,0,0,0,0,0,0,NaN,NaN,NaN,-0.613392257948455,0.648251582118663,0.466167905464706,0.466167905464706,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,-1,1,9.82654077578067,-0.139162037010578,-0.458059534098307,0.237210697611842,0,-0.237210697611842,0,0,0,0,0,0,NaN,NaN,NaN,-0.77392316870034,0.73139288623703,0.360062034094576,0.360062034094576,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,100,1,1,8.79231102130555,0.149966827216899,-0.342193265892768,0.198191829310749,0,-0.198191829310749,0,0,0,0,0,0,NaN,NaN,NaN,-0.270884079809408,0.505608560641825,0.294237206404095,0.294237206404095,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,200,1,-1,5.41125457906897,0.133215337551081,-0.378208722767928,0.16058160550486,0,-0.16058160550486,0,0,0,0,0,0,NaN,NaN,NaN,-0.85326488006332,1.46658987822407,0.628732921963837,0.628732921963837,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
3,25,1,-1,3.66120058431019,-0.0644330066353309,-0.319773191300061,0.20661059158165,0,-0.20661059158165,0,0,0,0,0,0,NaN,NaN,NaN,-0.929111388757497,1.08418502728954,0.708615368499117,0.708615368499117,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1,2
