sub,eye,rotationSpeed,afterReversalD,perceptualError,torsionPosition,torsionVelT,torsionVGain,torsionAngleTotal,torsionAngleCW,torsionAngleCCW,torsionAngle,sacNumT,sacAmpSumT,sacAmpMeanT,torsionVelTMerged,torsionVGainMerged,torsionAngleMerged,torsionPositionMerged,perceptualErrNorm,torsionVelTNorm,perceptualErrMergedNorm,torsionVelTMergedNorm,timeWindow,exp
1,2,50,-1,0.224591506612967,0.364367421504339,1.19442353714476,0.0238884707428953,0.44897032984775,0.44897032984775,0,0.44897032984775,3,0.701891960298321,0.233963986766107,-1.19442353714476,-0.0238884707428953,-0.44897032984775,-0.364367421504339,-1.47532332150788,0.335694478298867,-0.686528976917032,0.466539938938016,-1,1
1,2,25,1,0.662190384933327,0.455905235823361,-2.67780435117417,-0.107112174046967,0.421753033635869,0,0.421753033635869,-0.421753033635869,3,2.68659802791074,0.895532675970247,-2.67780435117417,-0.107112174046967,-0.421753033635869,0.455905235823361,0.470156512334064,-1.45274316589528,-0.25989501695532,-1.7225927901293,-1,1
1,2,400,-1,5.06512534560079,-0.258800739253409,1.23807268162363,0.00309518170405907,0.587473542490097,0.587473542490097,0,0.587473542490097,4,1.58652407825493,0.396631019563731,-1.23807268162363,-0.00309518170405907,-0.587473542490097,0.258800739253409,-1.16445146620359,-0.410738381490417,-0.863727801673108,0.807731657326348,-1,1
1,2,100,1,5.1470320919856,2.15749623202231,-3.63145136017479,-0.0363145136017479,1.65680932830354,0,1.65680932830354,-1.65680932830354,2,4.91257033328563,2.45628516664282,-3.63145136017479,-0.0363145136017479,-1.65680932830354,2.15749623202231,0.382652144723309,-0.829933488594001,0.0547925134635174,-1.12963839227463,-1,1
1,2,200,-1,3.03437082549769,-1.01404353483614,2.55497028869284,0.0127748514434642,0.90607100527594,0.90607100527594,0,0.90607100527594,1,1.15709276248286,1.15709276248286,-2.55497028869284,-0.0127748514434642,-0.90607100527594,1.01404353483614,-1.11274659109455,0.521356588587725,-1.11668021650636,-0.161607886345844,-1,1
1,2,50,-1,3.42167807705794,0.278229952025405,1.46157756640358,0.0292315513280715,0.312336911353161,0.312336911353161,0,0.312336911353161,2,2.50089430180467,1.25044715090234,-1.46157756640358,-0.0292315513280715,-0.312336911353161,-0.278229952025405,-0.140990639694285,0.796433575486662,0.286406760461956,0.195663784839888,-1,1
1,2,50,1,2.09308562145528,1.26810268713897,-2.75022894218068,-0.0550045788436136,1.1232511605225,0,1.1232511605225,-1.1232511605225,3,2.95216815070557,0.984056050235191,-2.75022894218068,-0.0550045788436136,-1.1232511605225,1.26810268713897,0.17467942751538,-0.615916676131429,-0.117909810886949,-1.11094173262958,-1,1
1,2,25,-1,2.25344344967552,0.248533692414261,0.340837283245415,0.0136334913298166,0.392541388520819,0.278671539898014,0.113869848622804,0.278671539898014,1,1.84781416463002,1.84781416463002,-0.340837283245415,-0.0136334913298166,-0.278671539898014,-0.248533692414261,-0.954408475825262,-0.0951353857993588,0.0842530907478828,0.543813882254109,-1,1
1,2,25,1,2.14668973313512,0.582765202726045,-3.65901234745458,-0.146360493898183,0.487297223373691,0,0.487297223373691,-0.487297223373691,3,7.46483207502967,2.48827735834322,-3.65901234745458,-0.146360493898183,-0.487297223373691,0.582765202726045,0.841673861631201,-2.54397485604764,0.0611649406907363,-2.67417502690291,-1,1
1,2,100,-1,0.178832805476707,0.474686854892874,1.09428391682676,0.0109428391682676,0.655191921338329,0.655191921338329,0,0.655191921338329,1,0.174007320518508,0.174007320518508,-1.09428391682676,-0.0109428391682676,-0.655191921338329,-0.474686854892874,-1.78263029646424,-0.191649400139816,-1.31650502407489,0.704446000030501,-1,1
1,2,50,1,0.288571493337241,1.62996109945337,-3.2235030959447,-0.064470061918894,1.23728589326284,0,1.23728589326284,-1.23728589326284,3,3.25958252662375,1.08652750887458,-3.2235030959447,-0.064470061918894,-1.23728589326284,1.62996109945337,-0.329617196778014,-1.12083973310348,-0.667058620331594,-1.59080978089116,-1,1
1,2,400,1,4.06852131931299,2.00449810111101,-2.35898962058195,-0.00589747405145487,0.219712779669658,0,0.219712779669658,-0.219712779669658,6,4.93724719059809,0.822874531766348,-2.35898962058195,-0.00589747405145487,-0.219712779669658,2.00449810111101,-0.914803322695409,0.223925852959425,-1.09075852954007,-0.226239313763635,-1,1
1,2,400,-1,7.28834275012083,-1.01570359229597,1.06824870103102,0.00267062175257756,0.678604530590847,0.464364825342497,0.21423970524835,0.464364825342497,2,1.20955737856057,0.604778689280283,-1.06824870103102,-0.00267062175257756,-0.464364825342497,1.01570359229597,-0.422087084779512,-0.550891998439188,-0.357269216075417,0.964382930962092,-1,1
1,2,100,1,6.01848042120685,2.48872139694436,-3.92892118377016,-0.0392892118377016,0.48314996667831,0,0.48314996667831,-0.48314996667831,8,4.61593901598359,0.576992376997949,-3.92892118377016,-0.0392892118377016,-0.48314996667831,2.48872139694436,0.627981212463444,-1.11191064916011,0.295325326065884,-1.34467534699689,-1,1
1,2,100,-1,5.24722889992862,0.312001402289086,0.0525762827271267,0.000525762827271267,0.0906584205285483,0.0721023328998689,0.0185560876286794,0.0721023328998689,2,2.62215435542667,1.31107717771333,-0.0525762827271267,-0.000525762827271267,-0.0721023328998689,-0.312001402289086,-0.272549980306361,-0.971162993112112,0.0824483356392875,1.45748250854176,-1,1
1,2,100,1,6.8411262331456,2.77024346186524,-2.99481597795844,-0.0299481597795844,1.3276769692803,0,1.3276769692803,-1.3276769692803,2,4.81682540182539,2.4084127009127,-2.99481597795844,-0.0299481597795844,-1.3276769692803,2.77024346186524,0.859571455230463,-0.226455007235596,0.522387911747829,-0.669423193954325,-1,1
1,2,200,-1,9.68901028191812,0.0163188425969072,-0.149045891572432,-0.000745229457862162,0.0160738212891344,0,0.0160738212891344,-0.0160738212891344,3,2.69396141344449,0.897987137814832,0.149045891572432,0.000745229457862162,0.0160738212891344,-0.0163188425969072,0.386446022558595,-1.60513035257212,0.546242431612997,1.94096684503312,-1,1
1,2,25,1,2.33747773677005,-0.787669332362969,-0.400800778809161,-0.0160320311523664,0.14733042130182,0,0.14733042130182,-0.14733042130182,2,1.07866108347832,0.539330541739162,-0.400800778809161,-0.0160320311523664,-0.14733042130182,-0.787669332362969,0.889421308252852,1.07958276925204,0.102427598327201,0.485660873463294,-1,1
1,2,200,-1,7.32301720573306,-0.189335318063306,2.56443663776808,0.0128221831888404,1.43654797329467,1.43654797329467,0,1.43654797329467,2,1.89619851328025,0.948099256640125,-2.56443663776808,-0.0128221831888404,-1.43654797329467,0.189335318063306,-0.146577496897275,0.528801095701211,-0.0449937273776658,-0.168968680452507,-1,1
1,2,400,-1,8.30473928577629,-0.905986934840899,3.77983080652222,0.00944957701630555,1.24233577545438,1.24233577545438,0,1.24233577545438,2,3.19331666979055,1.59665833489528,-3.77983080652222,-0.00944957701630555,-1.24233577545438,0.905986934840899,-0.0826976107949243,1.68694295521111,-0.125729668567429,-1.53687036030359,-1,1
1,2,400,1,12.0405418939004,1.12904577012869,-2.46395349300953,-0.00615988373252383,0.91299790488212,0,0.91299790488212,-0.91299790488212,2,2.44439161743902,1.22219580871951,-2.46395349300953,-0.00615988373252383,-0.91299790488212,1.12904577012869,0.509195863236511,0.0845965910911357,0.725302399252829,-0.323061471883729,-1,1
1,2,50,1,-1.79412161818018,1.09922957435836,-2.54986405138543,-0.0509972810277085,1.3158669044644,0,1.3158669044644,-1.3158669044644,3,1.72173362181543,0.573911207271811,-2.54986405138543,-0.0509972810277085,-1.3158669044644,1.09922957435836,-0.911654815221445,-0.402152936097034,-1.30086271463434,-0.907785256998321,-1,1
1,2,100,1,4.58831269272519,0.717930348450933,-2.01438143517256,-0.0201438143517256,0.744726311088901,0,0.744726311088901,-0.744726311088901,1,2.14877037444211,2.14877037444211,-2.01438143517256,-0.0201438143517256,-0.744726311088901,0.717930348450933,0.225362142834872,0.702917072104272,-0.0994224228135499,0.0393198168055417,-1,1
1,2,200,1,0.974212615002867,1.62552367466173,-3.89379781838588,-0.0194689890919294,1.39393347516254,0,1.39393347516254,-1.39393347516254,1,2.41085102897025,2.41085102897025,-3.89379781838588,-0.0194689890919294,-1.39393347516254,1.62552367466173,-1.71366925598693,-0.92078382575009,-1.63149154015149,-1.20264638091985,-1,1
1,2,200,-1,7.66205698076022,0.327745811796077,2.87861091692472,0.0143930545846236,1.18062033648257,1.18062033648257,0,1.18062033648257,2,1.66584372921961,0.832921864609803,-2.87861091692472,-0.0143930545846236,-1.18062033648257,-0.327745811796077,-0.0701968109436681,0.775873397542747,0.0397286567872631,-0.413262670046587,-1,1
1,2,200,1,10.5043795648719,1.61761543216029,-3.76543330775184,-0.0188271665387592,1.43886483812551,0,1.43886483812551,-1.43886483812551,1,2.14272876381525,2.14272876381525,-3.76543330775184,-0.0188271665387592,-1.43886483812551,1.61761543216029,1.00553843616581,-0.807240830778395,0.749994423901097,-1.10283337741982,-1,1
1,2,100,-1,6.84872156515569,0.338443418074872,2.65866524457041,0.0265866524457041,0.987236156624129,0.987236156624129,0,0.987236156624129,0,0,NaN,-2.65866524457041,-0.0265866524457041,-0.987236156624129,-0.338443418074872,0.204599497588209,0.978982809560954,0.524484337330132,-0.42642432717266,-1,1
1,2,50,-1,5.16636440893371,0.710592268168234,1.36698066867468,0.0273396133734935,0.499190294923024,0.499190294923024,0,0.499190294923024,1,0.874909127736396,0.874909127736396,-1.36698066867468,-0.0273396133734935,-0.499190294923024,-0.710592268168234,0.587169809151898,0.633289903735576,0.81734880578866,0.291578654316157,-1,1
1,2,400,1,7.14353175330022,1.55529447398041,-3.6105205335311,-0.00902630133382774,1.63810010335721,0,1.63810010335721,-1.63810010335721,2,2.74886029547122,1.37443014773561,-3.6105205335311,-0.00902630133382774,-1.63810010335721,1.55529447398041,-0.365530736936105,-1.43735887552516,-0.390257790418012,-1.38069294760178,-1,1
1,2,100,1,1.11277741041535,1.33734258511914,-2.56206961367104,-0.0256206961367104,1.47895497385204,0,1.47895497385204,-1.47895497385204,1,2.48622652558358,2.48622652558358,-2.56206961367104,-0.0256206961367104,-1.47895497385204,1.33734258511914,-0.753066298779071,0.183753294138363,-1.05872230178607,-0.356596638242669,-1,1
1,2,400,-1,14.997374333007,-0.101129293653349,2.05158918526909,0.00512897296317272,1.25525096663059,1.25525096663059,0,1.25525096663059,1,2.24376233779619,2.24376233779619,-2.05158918526909,-0.00512897296317272,-1.25525096663059,0.101129293653349,2.15206983337553,0.260646661043416,1.39888167760622,0.0573170458264858,-1,1
1,2,100,1,9.20908024173772,1.60832519085338,-4.3639449389186,-0.043639449389186,1.79299438907319,0,1.79299438907319,-1.79299438907319,1,2.3337283756525,2.3337283756525,-4.3639449389186,-0.043639449389186,-1.79299438907319,1.60832519085338,1.52619497139298,-1.5242777315517,1.17597874289751,-1.65914819808584,-1,1
1,2,25,-1,7.77328048427026,0.532917478652597,0.994402280833393,0.0397760912333357,0.659694719936742,0.659694719936742,0,0.659694719936742,0,0,NaN,-0.994402280833393,-0.0397760912333357,-0.659694719936742,-0.532917478652597,1.00346741768682,0.589695607346212,1.27805532898182,-0.0900179297972532,-1,1
1,2,400,1,25.8991094873335,0.368730053853153,-1.49013097570895,-0.00372532743927238,0.724225690387145,0,0.724225690387145,-0.724225690387145,1,1.45419410937756,1.45419410937756,-1.49013097570895,-0.00372532743927238,-0.724225690387145,0.368730053853153,2.98467730317908,1.3772506194552,3.88234431854969,0.575224724788701,-1,1
1,2,100,-1,13.9605345697732,0.545315929035805,2.82905952680269,0.0282905952680269,0.691974086127267,0.691974086127267,0,0.691974086127267,4,2.29266278733743,0.573165696834357,-2.82905952680269,-0.0282905952680269,-0.691974086127267,-0.545315929035805,2.32349640902422,1.10648946768353,2.48745142022237,-0.549600073574275,-1,1
1,2,25,-1,8.80165716781201,0.296327908622409,1.77878258830327,0.0711513035321307,0.639459998922301,0.639459998922301,0,0.639459998922301,1,1.42442360192432,1.42442360192432,-1.77878258830327,-0.0711513035321307,-0.639459998922301,-0.296327908622409,1.36823070789583,1.41160000392632,1.5004674000023,-0.850715325551089,-1,1
1,2,50,-1,2.62182837201443,0.656778421289243,0.974518368730872,0.0194903673746174,0.456345089954201,0.456345089954201,0,0.456345089954201,0,0,NaN,-0.974518368730872,-0.0194903673746174,-0.456345089954201,-0.656778421289243,-0.474815069675226,-0.0435583034878953,0.0429969104557484,0.689508937202867,-1,1
1,2,25,1,1.15638760091808,0.930557241722692,-1.35912013446694,-0.0543648053786775,0.571869660944805,0,0.571869660944805,-0.571869660944805,1,0.855518870308323,0.855518870308323,-1.35912013446694,-0.0543648053786775,-0.571869660944805,0.930557241722692,0.593836485609284,0.0138062426191524,-0.153012560304153,-0.443723802830815,-1,1
1,2,100,1,1.36353477242027,1.74540323008773,-3.1947167413061,-0.031947167413061,1.44437846075118,0,1.44437846075118,-1.44437846075118,1,2.59781330186201,2.59781330186201,-3.1947167413061,-0.031947167413061,-1.44437846075118,1.74540323008773,-0.682473392938497,-0.41594464676436,-0.98950950793323,-0.813928780697162,-1,1
1,2,25,1,1.58726535122413,1.51881410106407,-1.61275430117905,-0.0645101720471621,0.896729624616855,0,0.896729624616855,-0.896729624616855,1,1.47052234846446,1.47052234846446,-1.61275430117905,-0.0645101720471621,-0.896729624616855,1.51881410106407,0.701669850345163,-0.26826814066232,-0.0598245151686256,-0.689699955284782,-1,1
1,2,50,1,0.0438402828607423,1.24831822531412,-1.66282199499756,-0.0332564398999512,0.384099367012315,0,0.384099367012315,-0.384099367012315,2,1.66473160795093,0.832365803975467,-1.66282199499756,-0.0332564398999512,-0.384099367012315,1.24831822531412,-0.398010744592045,0.544207610347379,-0.741535096172367,-0.00838448275484311,-1,1
1,2,200,-1,15.2193162961352,0.315276993416801,2.35186573121674,0.0117593286560837,0.952779626985135,0.952779626985135,0,0.952779626985135,1,1.27153515373976,1.27153515373976,-2.35186573121674,-0.0117593286560837,-0.952779626985135,-0.315276993416801,1.63234281111514,0.361631512859591,1.9282062753791,-0.00367890888859452,-1,1
1,2,400,1,9.21670489775365,1.82927592227376,-3.36172085803799,-0.00840430214509497,1.16572162572906,0,1.16572162572906,-1.16572162572906,2,3.85246446744378,1.92623223372189,-3.36172085803799,-0.00840430214509497,-1.16572162572906,1.82927592227376,0.00478903863100878,-1.10710167047167,0.0820200607288376,-1.15119187295877,-1,1
1,2,50,1,-0.0164867468852232,0.842006333133145,-1.68186377725871,-0.0336372755451743,1.17294182808923,0,1.17294182808923,-1.17294182808923,0,0,NaN,-1.68186377725871,-0.0336372755451743,-1.17294182808923,0.842006333133145,-0.414869973888446,0.523892461436261,-0.759893786772855,-0.0276915647419129,-1,1
1,2,100,1,3.91713874445501,1.03353136236502,-2.43636780059465,-0.0243636780059465,0.778895533238405,0,0.778895533238405,-0.778895533238405,1,1.71386664679595,1.71386664679595,-2.43636780059465,-0.0243636780059465,-0.778895533238405,1.03353136236502,0.0364140738567244,0.30290837313389,-0.28467650169523,-0.265728479717179,-1,1
1,2,25,1,-1.31331269707689,1.12117569945644,-2.00302219010838,-0.0801208876043354,0.646913733792055,0,0.646913733792055,-0.646913733792055,1,1.24796565618397,1.24796565618397,-2.00302219010838,-0.0801208876043354,-0.646913733792055,1.12117569945644,-0.0242415953146812,-0.702297102577589,-0.687146761193632,-1.06818442758433,-1,1
1,2,25,-1,3.56236358619108,0.826534957798226,0.471766745509775,0.018870669820391,0.363175599021944,0.363175599021944,0,0.363175599021944,0,0,NaN,-0.471766745509775,-0.018870669820391,-0.363175599021944,-0.826534957798226,-0.490136946474844,0.0420576309708628,0.367339670813281,0.416837592789099,-1,1
1,2,50,-1,3.95374423039081,0.0484634111537029,1.57438323990586,0.0314876647981172,0.697048271211249,0.697048271211249,0,0.697048271211249,1,0.835050618706115,0.835050618706115,-1.57438323990586,-0.0314876647981172,-0.697048271211249,-0.0484634111537029,0.0810719293465254,0.990980460335449,0.448324858023907,0.0812864457313484,-1,1
1,2,200,1,2.96655599535205,1.75698997452123,-3.48591893533486,-0.0174295946766743,1.33225307924204,0,1.33225307924204,-1.33225307924204,2,2.99875856503161,1.4993792825158,-3.48591893533486,-0.0174295946766743,-1.33225307924204,1.75698997452123,-1.14520120356424,-0.560000383827009,-1.13362641136276,-0.885490056477286,-1,1
1,2,200,1,8.8872122819273,1.29087970060413,-4.20232071249723,-0.0210116035624861,2.03911644631554,0,2.03911644631554,-2.03911644631554,2,3.49648480786148,1.74824240393074,-4.20232071249723,-0.0210116035624861,-2.03911644631554,1.29087970060413,0.544118007918108,-1.19368334635517,0.345881756608261,-1.44254599614582,-1,1
1,2,400,1,11.1294594904529,1.23166327341673,-3.15146540355218,-0.00787866350888044,1.44751772168328,0,1.44751772168328,-1.44751772168328,1,2.00742260466555,2.00742260466555,-3.15146540355218,-0.00787866350888044,-1.44751772168328,1.23166327341673,0.346454110541869,-0.828008144291982,0.517753868697597,-0.957245266483462,-1,1
1,2,200,1,7.18873341193594,2.01218406468602,-4.3662088991462,-0.021831044495731,1.37547007728964,0,1.37547007728964,-1.37547007728964,3,4.59640121772116,1.53213373924039,-4.3662088991462,-0.021831044495731,-1.37547007728964,2.01218406468602,0.0594972418251405,-1.33864830170529,-0.0785497995650452,-1.56998131348399,-1,1
1,2,100,-1,8.716610561351,0.202945141704972,1.67376433096746,0.0167376433096746,0.926190759189695,0.926190759189695,0,0.926190759189695,1,0.550178064658845,0.550178064658845,-1.67376433096746,-0.0167376433096746,-0.926190759189695,-0.202945141704972,0.761119223623444,0.241977891143607,1.04004972292835,0.285547363281686,-1,1
1,2,25,1,1.22592791340011,0.585339735820005,-1.01002116910876,-0.0404008467643504,0.499151028149818,0,0.499151028149818,-0.499151028149818,1,1.79113240223354,1.79113240223354,-1.01002116910876,-0.0404008467643504,-0.499151028149818,0.585339735820005,0.611239950685852,0.402049974266622,-0.137972735728131,-0.105165234647329,-1,1
1,2,50,-1,5.96621541474462,0.226769619722484,1.68166320234299,0.0336332640468598,0.854203169804281,0.854203169804281,0,0.854203169804281,0,0,NaN,-1.68166320234299,-0.0336332640468598,-0.854203169804281,-0.226769619722484,0.920994782019752,1.17599759512004,1.06075905164373,-0.0274881953151794,-1,1
1,2,50,-1,4.78103085473651,-0.0773625931224688,1.3673752365252,0.027347504730504,0.361874164067211,0.33259527889374,0.0292788851734711,0.33259527889374,3,1.335899183193,0.445299727730999,-1.3673752365252,-0.027347504730504,-0.33259527889374,0.0773625931224688,0.426347403053227,0.633970383216776,0.700084297171512,0.291178589147095,-1,1
1,2,200,-1,1.53379639055586,-0.280061350193916,2.27527961083619,0.0113763980541809,0.484329146965555,0.484329146965555,0,0.484329146965555,1,0.875898308603852,0.875898308603852,-2.27527961083619,-0.0113763980541809,-0.484329146965555,0.280061350193916,-1.4508039905726,0.301402810808202,-1.49165758821749,0.0558725252565553,-1,1
1,2,25,1,5.8728539403394,0.898066012325909,-1.97637034222154,-0.0790548136888616,0.695424933912662,0,0.695424933912662,-0.695424933912662,1,1.9794907377118,1.9794907377118,-1.97637034222154,-0.0790548136888616,-0.695424933912662,0.898066012325909,1.77420013790291,-0.672656760136949,0.867040755992634,-1.04233728291933,-1,1
1,2,400,1,6.94713621991231,1.5431432543925,-3.10090418831099,-0.00775226047077749,1.28214457858621,0,1.28214457858621,-1.28214457858621,2,3.17084840150016,1.58542420075008,-3.10090418831099,-0.00775226047077749,-1.28214457858621,1.5431432543925,-0.400611815446684,-0.760893082358862,-0.434997546347918,-0.91060592416877,-1,1
1,2,25,-1,7.3271991141922,-0.0542713236200677,1.17151651644973,0.0468606606579892,0.411337183108778,0.411337183108778,0,0.411337183108778,4,1.56304524707157,0.390761311767893,-1.17151651644973,-0.0468606606579892,-0.411337183108778,0.0542713236200677,0.845243188321546,0.775282837881807,1.18157912240252,-0.261784528857944,-1,1
1,2,100,-1,6.44963093048883,0.312653853367716,0.589225282296561,0.00589225282296561,0.0541559969156524,0.0541559969156524,0,0.0541559969156524,1,0.641167932287788,0.641167932287788,-0.589225282296561,-0.00589225282296561,-0.0541559969156524,-0.312653853367716,0.0856942461945625,-0.569586604377165,0.414329334880971,1.06954612821456,-1,1
1,2,25,-1,4.0051889515042,0.692812825630923,0.153357933221791,0.00613431732887162,0.320187127534015,0.183063478932775,0.13712364860124,0.183063478932775,3,2.29829188921943,0.766097296406476,-0.153357933221791,-0.00613431732887162,-0.183063478932775,-0.692812825630923,-0.333067615922426,-0.291583589030564,0.463111685266671,0.725632640275479,-1,1
1,2,25,1,-1.99876473848738,0.769334800605059,-1.04229238681059,-0.0416916954724235,0.432570337041212,0,0.432570337041212,-0.432570337041212,2,1.5468444170335,0.77342220851675,-1.04229238681059,-0.0416916954724235,-0.432570337041212,0.769334800605059,-0.195785844090276,0.36616015725582,-0.835392837320396,-0.136462082655625,-1,1
1,2,200,-1,9.04544068477369,0.100042553322648,1.96411918829214,0.00982059594146069,0.679668798752076,0.679668798752076,0,0.679668798752076,2,1.43264192384481,0.716320961922404,-1.96411918829214,-0.00982059594146069,-0.679668798752076,-0.100042553322648,0.241459236613372,0.0567006599945961,0.385421328420097,0.297823016019573,-1,1
1,2,400,-1,10.8143866372185,-0.0372905883399702,2.42503108264619,0.00606257770661547,0.855146813892281,0.855146813892281,0,0.855146813892281,2,2.55961137093457,1.27980568546728,-2.42503108264619,-0.00606257770661547,-0.855146813892281,0.0372905883399702,0.75530986425368,0.568843609760401,0.445978903602008,-0.287158149307526,-1,1
1,2,50,-1,4.65559969364964,0.175092127096374,1.27322399522662,0.0254644799045323,0.795254478253523,0.795254478253523,0,0.795254478253523,1,1.23721003185148,1.23721003185148,-1.27322399522662,-0.0254644799045323,-0.795254478253523,-0.175092127096374,0.373997585846762,0.471595299317157,0.661913150875222,0.386641593082622,-1,1
1,2,50,1,4.41730583914854,0.615473826241223,-2.9842658124867,-0.059685316249734,1.4223826521575,0,1.4223826521575,-1.4223826521575,1,1.35988180563656,1.35988180563656,-2.9842658124867,-0.059685316249734,-1.4223826521575,0.615473826241223,0.824215162167441,-0.865604116401002,0.589395687887148,-1.34823932279335,-1,1
1,2,200,-1,15.4637701543199,0.0609698427541265,2.94781866714794,0.0147390933357397,1.76876827004616,1.76876827004616,0,1.76876827004616,1,1.59107741053644,1.59107741053644,-2.94781866714794,-0.0147390933357397,-1.76876827004616,-0.0609698427541265,1.68741467803889,0.830299616642628,1.98929265877487,-0.467076869790267,-1,1
