sub,eye,rotationSpeed,afterReversalD,torsionVelT,torsionVGain,torsionAngleTotal,torsionAngleCW,torsionAngleCCW,torsionAngle,sacNumT,sacAmpSumT,sacAmpMeanT,torsionVelTMerged,torsionVGainMerged,torsionAngleMerged,torsionVelTNorm,torsionVelTMergedNorm,exp
1,2,25,-1,-1.79932496407558,-0.071972998563023,3.37532027345358,0,3.37532027345358,-3.37532027345358,2,3.00050236776038,1.50025118388019,1.79932496407558,0.071972998563023,3.37532027345358,0.348197802927084,-0.97152655341258,2
1,2,200,-1,-3.41762713711276,-0.0170881356855638,5.46782019190589,0,5.46782019190589,-5.46782019190589,4,6.41521743455481,1.6038043586387,3.41762713711276,0.0170881356855638,5.46782019190589,-1.18487225008859,1.05456074417047,2
1,2,100,-1,-3.4352807524635,-0.034352807524635,5.91997737671279,0,5.91997737671279,-5.91997737671279,3,4.46461337516427,1.48820445838809,3.4352807524635,0.034352807524635,5.91997737671279,0.206229125368486,-0.0872638522079299,2
1,2,50,1,2.55116772921361,0.0510233545842722,3.7800560053688,3.7800560053688,0,3.7800560053688,3,4.56307351812259,1.52102450604086,2.55116772921361,0.0510233545842722,3.7800560053688,-1.01921320955151,-0.428753140123936,2
1,2,400,1,1.81962784392879,0.00454906960982198,3.12112785880268,3.12112785880268,0,3.12112785880268,4,2.53112421455758,0.632781053639394,1.81962784392879,0.00454906960982198,3.12112785880268,-1.00820076275459,0.0560522543087563,2
1,2,100,1,4.21315183113489,0.0421315183113489,6.0866206124418,6.0866206124418,0,6.0866206124418,4,8.36584854379777,2.09146213594944,4.21315183113489,0.0421315183113489,6.0866206124418,1.08104627948051,0.978617448149044,2
1,2,25,-1,-2.65846277455299,-0.10633851098212,4.77390965400618,0,4.77390965400618,-4.77390965400618,2,5.63814796586741,2.81907398293371,2.65846277455299,0.10633851098212,4.77390965400618,-1.26639412566696,0.492537699808929,2
1,2,25,-1,-1.39271606034419,-0.0557086424137676,2.53462796429654,0,2.53462796429654,-2.53462796429654,1,1.43336196366654,1.43336196366654,1.39271606034419,0.0557086424137676,2.53462796429654,1.11234465579851,-1.66443234074361,2
1,2,50,-1,-2.44586059159758,-0.0489172118319516,4.28118759646309,0,4.28118759646309,-4.28118759646309,2,5.68717594775051,2.84358797387526,2.44586059159758,0.0489172118319516,4.28118759646309,0.0161101403896704,-0.653409742135267,2
1,2,400,-1,-1.28551330265335,-0.00321378325663337,2.64396806874516,0,2.64396806874516,-2.64396806874516,1,0.633684017195489,0.633684017195489,1.28551330265335,0.00321378325663337,2.64396806874516,0.602234880525156,-1.22431325221136,2
1,2,100,1,4.00548857231151,0.0400548857231151,6.35024395992465,6.35024395992465,0,6.35024395992465,3,5.65165371165836,1.88388457055279,4.00548857231151,0.0400548857231151,6.35024395992465,0.804468027291437,0.694065945438479,2
1,2,25,1,2.20876192127257,0.0883504768509027,3.40375082702598,3.40375082702598,0,3.40375082702598,3,2.14411281891044,0.714704272970145,2.20876192127257,0.0883504768509027,3.40375082702598,-1.02294961939953,-0.273801455448616,2
1,2,50,-1,-2.62422753963023,-0.0524845507926047,4.93766689435293,0,4.93766689435293,-4.93766689435293,1,2.19809028088345,2.19809028088345,2.62422753963023,0.0524845507926047,4.93766689435293,-1.21819237159816,-0.272891257222539,2
1,2,400,-1,-1.11366977707171,-0.00278417444267927,2.09646759541564,0,2.09646759541564,-2.09646759541564,2,1.6712074980256,0.835603749012802,1.11366977707171,0.00278417444267927,2.09646759541564,0.927780657011156,-1.63625208867915,2
1,2,25,1,2.35345260457619,0.0941381041830475,3.73900785203133,3.73900785203133,0,3.73900785203133,2,2.78571932153564,1.39285966076782,2.35345260457619,0.0941381041830475,3.73900785203133,-0.707047220846414,-0.0272327971779417,2
1,2,200,1,3.26938769220238,0.0163469384610119,5.32425830820196,5.32425830820196,0,5.32425830820196,4,3.73857614351829,0.934644035879573,3.26938769220238,0.0163469384610119,5.32425830820196,0.293676814185284,0.583391619277339,2
1,2,100,-1,-2.32891988864099,-0.0232891988864099,3.76284302631279,0,3.76284302631279,-3.76284302631279,2,3.0224327179003,1.51121635895015,2.32891988864099,0.0232891988864099,3.76284302631279,1.62181519788562,-1.60325973961046,2
1,2,200,1,2.90064360323993,0.0145032180161997,4.07715727889372,4.07715727889372,0,4.07715727889372,4,6.06514926837529,1.51628731709382,2.90064360323993,0.0145032180161997,4.07715727889372,-1.36679331804859,-0.588636715090678,2
1,2,100,1,3.54167676820346,0.0354167676820346,5.62996417650254,5.62996417650254,0,5.62996417650254,3,1.5212581953296,0.507086065109866,3.54167676820346,0.0354167676820346,5.62996417650254,0.186735940971967,0.0585257609030312,2
1,2,25,1,2.62589898720555,0.105035959488222,4.62995874965733,4.62995874965733,0,4.62995874965733,1,0.325699268287057,0.325699268287057,2.62589898720555,0.105035959488222,4.62995874965733,-0.112216484100682,0.437045465124937,2
2,2,25,-1,-1.51445932438991,-0.0605783729755963,2.30655663653894,0,2.30655663653894,-2.30655663653894,3,1.65073571942587,0.550245239808625,1.51445932438991,0.0605783729755963,2.30655663653894,-0.746665542397239,0.452903541466111,2
2,2,25,1,1.77601493774355,0.0710405975097419,2.22513134494113,2.22513134494113,0,2.22513134494113,5,3.18379541089113,0.636759082178226,1.77601493774355,0.0710405975097419,2.22513134494113,0.855330940660173,1.0656793318772,2
2,2,100,-1,-2.14492196918087,-0.0214492196918087,3.35761893086488,0,3.35761893086488,-3.35761893086488,3,2.30747988275942,0.769159960919808,2.14492196918087,0.0214492196918087,3.35761893086488,-1.40585000743692,0.75246369982217,2
2,2,50,1,1.99950646170131,0.0399901292340262,2.7326573914886,2.7326573914886,0,2.7326573914886,6,3.91441504653192,0.65240250775532,1.99950646170131,0.0399901292340262,2.7326573914886,0.364129647610523,0.855690304800467,2
2,2,400,-1,-0.890233531968643,-0.00222558382992161,1.58088534057006,0,1.58088534057006,-1.58088534057006,2,1.2099992666238,0.6049996333119,0.890233531968643,0.00222558382992161,1.58088534057006,-1.25961334898436,-0.0311149862946427,2
2,2,25,-1,-1.38587755209742,-0.0554351020838966,2.25999114566347,0,2.25999114566347,-2.25999114566347,3,1.22085426047605,0.406951420158684,1.38587755209742,0.0554351020838966,2.25999114566347,-0.478867601407018,0.15166054331849,2
2,2,200,-1,-1.51259977795712,-0.00756299888978562,2.16740625715288,0,2.16740625715288,-2.16740625715288,4,3.53149045726613,0.882872614316531,1.51259977795712,0.00756299888978562,2.16740625715288,-0.117497326579814,-0.623728383654214,2
2,2,200,-1,-1.94782187191989,-0.00973910935959947,2.87899562666183,0,2.87899562666183,-2.87899562666183,4,2.18708543154919,0.546771357887298,1.94782187191989,0.00973910935959947,2.87899562666183,-1.27194748772498,0.466086693439655,2
2,2,400,-1,-0.766494212379488,-0.00191623553094872,1.28032560490402,0,1.28032560490402,-1.28032560490402,1,0.324773008667166,0.324773008667166,0.766494212379488,0.00191623553094872,1.28032560490402,-0.642888673783792,-0.328295619121043,2
2,2,400,1,0.794567911673019,0.00198641977918255,1.06113433926425,1.06113433926425,0,1.06113433926425,4,1.7558303723771,0.438957593094275,0.794567911673019,0.00198641977918255,1.06113433926425,-0.898989768844268,-0.260871943691679,2
2,2,100,1,1.85317820554622,0.0185317820554622,2.74926065136899,2.74926065136899,0,2.74926065136899,4,3.91461222700717,0.978653056751793,1.85317820554622,0.0185317820554622,2.74926065136899,-0.919401575293909,0.269003658662923,2
2,2,100,-1,-1.36009912606597,-0.0136009912606597,2.49023042514625,0,2.49023042514625,-2.49023042514625,1,1.04147565571521,1.04147565571521,1.36009912606597,0.0136009912606597,2.49023042514625,-0.106596098669348,-0.54809703644845,2
2,2,25,1,1.79514359576178,0.0718057438304714,2.53353745894297,2.53353745894297,0,2.53353745894297,7,3.48194124574772,0.49742017796396,1.79514359576178,0.0718057438304714,2.53353745894297,0.906029379079787,1.11049419318465,2
2,2,200,1,1.72236583488675,0.00861182917443375,2.76613761566497,2.76613761566497,0,2.76613761566497,4,2.2715584117752,0.567889602943799,1.72236583488675,0.00861182917443375,2.76613761566497,-1.14338613709808,-0.0984650418441998,2
2,2,200,1,1.81676677114751,0.00908383385573753,2.53040331755354,2.53040331755354,0,2.53040331755354,5,3.1235667723258,0.62471335446516,1.81676677114751,0.00908383385573753,2.53040331755354,-0.749499521662974,0.137919013689412,2
2,2,50,1,1.73876592092197,0.0347753184184393,2.31869184686849,2.31869184686849,0,2.31869184686849,5,2.18378602868806,0.436757205737612,1.73876592092197,0.0347753184184393,2.31869184686849,-0.158695646709092,0.208581551775022,2
2,2,100,-1,-1.31478679337186,-0.0131478679337186,2.05475131058127,0,2.05475131058127,-2.05475131058127,3,1.17616706808628,0.392055689362092,1.31478679337186,0.0131478679337186,2.05475131058127,-0.031582704392318,-0.623185881386876,2
2,2,400,-1,-0.503592993951178,-0.00125898248487795,0.948552132497036,0,0.948552132497036,-0.948552132497036,1,0.26290033210019,0.26290033210019,0.503592993951178,0.00125898248487795,0.948552132497036,0.667427797030591,-0.959696783462057,2
2,2,100,-1,-1.21596797224806,-0.0121596797224806,2.1350982658968,0,2.1350982658968,-2.1350982658968,3,1.68043335866868,0.56014445288956,1.21596797224806,0.0121596797224806,2.1350982658968,0.132009296950734,-0.786942428339673,2
2,2,50,1,1.56359762650508,0.0312719525301016,2.46188397866937,2.46188397866937,0,2.46188397866937,4,2.43224077634345,0.608060194085863,1.56359762650508,0.0312719525301016,2.46188397866937,-0.509935292106147,-0.226153055397675,2
2,2,200,-1,-1.37563905498067,-0.00687819527490336,1.9835467476322,0,1.9835467476322,-1.9835467476322,5,3.103482837659,0.6206965675318,1.37563905498067,0.00687819527490336,1.9835467476322,0.24579840427582,-0.966683998591774,2
2,2,25,1,0.865573915701387,0.0346229566280555,1.44555429422057,1.44555429422057,0,1.44555429422057,2,1.47558094984336,0.737790474921681,0.865573915701387,0.0346229566280555,1.44555429422057,-1.55769448154623,-1.06731337950557,2
2,2,50,-1,-1.57513725836548,-0.0315027451673097,2.43503875040248,0,2.43503875040248,-2.43503875040248,4,2.08603172862438,0.521507932156095,1.57513725836548,0.0315027451673097,2.43503875040248,-0.373869431064746,-0.197513869633782,2
2,2,200,1,2.22338129592708,0.0111169064796354,3.30026626718376,3.30026626718376,0,3.30026626718376,3,3.42202872903736,1.14067624301245,2.22338129592708,0.0111169064796354,3.30026626718376,0.94709402175043,1.15609949169623,2
2,2,50,-1,-1.45621478673619,-0.0291242957347237,2.5399433685046,0,2.5399433685046,-2.5399433685046,3,1.70244266035459,0.567480886784862,1.45621478673619,0.0291242957347237,2.5399433685046,0.157945205907375,-0.492656972784222,2
2,2,200,1,1.95942292319903,0.00979711461599515,3.41225943091895,3.41225943091895,0,3.41225943091895,3,2.97030333850694,0.990101112835646,1.95942292319903,0.00979711461599515,3.41225943091895,-0.154268678323034,0.495136231065435,2
2,2,400,1,1.38045791739531,0.00345114479348828,2.10424812578815,2.10424812578815,0,2.10424812578815,3,1.77807314092814,0.592691046976047,1.38045791739531,0.00345114479348828,2.10424812578815,0.508176025080906,1.14624071253854,2
2,2,50,1,2.5569449574694,0.0511388991493881,3.26076302089479,3.26076302089479,0,3.26076302089479,6,4.49198938745244,0.748664897908741,2.5569449574694,0.0511388991493881,3.26076302089479,1.48188043827748,2.23914731845353,2
2,2,400,-1,-0.387351182506849,-0.000968377956267123,0.728703378838701,0.0506520051994199,0.678051373639281,0,3,1.09605792797809,0.365352642659363,0.387351182506849,0.000968377956267123,-0,1.24678441258138,-1.23887089885731,2
2,2,200,-1,-1.03715472514476,-0.00518577362572379,1.78176863322528,0,1.78176863322528,-1.78176863322528,3,1.43322056248561,0.477740187495205,1.03715472514476,0.00518577362572379,1.78176863322528,1.14364641002898,-1.81426350140706,2
2,2,50,-1,-1.18541519950791,-0.0237083039901582,2.1261268578029,0,2.1261268578029,-2.1261268578029,3,1.33611543134315,0.445371810447716,1.18541519950791,0.0237083039901582,2.1261268578029,1.36894580319504,-1.16473037835176,2
2,2,400,1,0.646736175394399,0.001616840438486,1.01183567000078,1.01183567000078,0,1.01183567000078,2,0.825328575368174,0.412664287684087,0.646736175394399,0.001616840438486,1.01183567000078,-1.25404576999825,-0.615914537145188,2
2,2,100,1,1.94886366236682,0.0194886366236682,2.84747937513607,2.84747937513607,0,2.84747937513607,6,4.10666461578622,0.684444102631037,1.94886366236682,0.0194886366236682,2.84747937513607,-0.541523512796095,0.427567784649725,2
2,2,100,1,2.25558421980831,0.0225558421980831,3.19503965554018,3.19503965554018,0,3.19503965554018,3,2.5358980563556,0.845299352118534,2.25558421980831,0.0225558421980831,3.19503965554018,0.669767876986823,0.935846458639641,2
2,2,50,-1,-1.44040645351435,-0.0288081290702869,2.19723416023789,0,2.19723416023789,-2.19723416023789,3,1.81568237233339,0.605227457444462,1.44040645351435,0.0288081290702869,2.19723416023789,0.228639187274602,-0.531890268719017,2
2,2,25,1,1.40975809875364,0.0563903239501455,2.29270010506535,2.29270010506535,0,2.29270010506535,4,2.45824261158009,0.614560652895021,1.40975809875364,0.0563903239501455,2.29270010506535,-0.11539318330036,0.207608189270674,2
2,2,200,1,2.26004200173615,0.0113002100086807,3.16713890788771,3.16713890788771,0,3.16713890788771,3,3.20160469102258,1.06720156367419,2.26004200173615,0.0113002100086807,3.16713890788771,1.10006031533365,1.24789949560651,2
2,2,400,1,1.53789998520532,0.0038447499630133,2.51359619420192,2.51359619420192,0,2.51359619420192,2,2.60477825631491,1.30238912815745,1.53789998520532,0.0038447499630133,2.51359619420192,0.886313713355624,1.52436412149719,2
2,2,25,-1,-1.27228145170552,-0.0508912580682209,2.10103911374749,0,2.10103911374749,-2.10103911374749,3,2.07976855860798,0.693256186202659,1.27228145170552,0.0508912580682209,2.10103911374749,-0.242280398982499,-0.114473833660617,2
2,2,50,-1,-1.80049592287623,-0.0360099184575246,3.14292146561432,0,3.14292146561432,-3.14292146561432,3,2.18083110827116,0.726943702757053,1.80049592287623,0.0360099184575246,3.14292146561432,-1.38166076531227,0.361783752205705,2
2,2,100,1,2.44561942865953,0.0244561942865953,3.52715758865788,3.52715758865788,0,3.52715758865788,6,7.98840261452428,1.33140043575405,2.44561942865953,0.0244561942865953,3.52715758865788,1.42024907771626,1.25076126178167,2
2,2,400,1,1.48470231399106,0.00371175578497765,2.57529155169199,2.57529155169199,0,2.57529155169199,2,0.966315186304164,0.483157593152082,1.48470231399106,0.00371175578497765,2.57529155169199,0.758545800405988,1.39660103334674,2
2,2,400,-1,-0.639854887484851,-0.00159963721871213,1.22891837886861,0,1.22891837886861,-1.22891837886861,2,1.16656548218212,0.583282741091058,0.639854887484851,0.00159963721871213,1.22891837886861,-0.0117101868438162,-0.632441098810548,2
2,2,50,1,1.230733716563,0.0246146743312601,2.04837454854244,2.04837454854244,0,2.04837454854244,3,2.02111323257416,0.673704410858053,1.230733716563,0.0246146743312601,2.04837454854244,-1.17737914707276,-1.05225838234826,2
2,2,100,1,1.92668979526636,0.0192668979526636,2.66109070956346,2.66109070956346,0,2.66109070956346,4,3.17762721817739,0.794406804544347,1.92668979526636,0.0192668979526636,2.66109070956346,-0.629091866613082,0.390822599191456,2
2,2,25,1,1.41999074751645,0.0567996299006581,2.1580176773834,2.1580176773834,0,2.1580176773834,5,2.91510353250783,0.583020706501566,1.41999074751645,0.0567996299006581,2.1580176773834,-0.0882726548933746,0.231581367874011,2
2,2,100,-1,-0.442769407574289,-0.00442769407574289,0.832989171422139,0,0.832989171422139,-0.832989171422139,1,0.397384833910801,0.397384833910801,0.442769407574289,0.00442769407574289,0.832989171422139,1.41201951354785,-2.06824011657258,2
2,2,25,-1,-0.451188843576118,-0.0180475537430447,0.926340594869523,0,0.926340594869523,-0.926340594869523,0,0,NaN,0.451188843576118,0.0180475537430447,0.926340594869523,1.46781354278676,-2.03813995382494,2
3,2,50,1,2.03027406184541,0.0406054812369082,3.48113806877561,3.48113806877561,0,3.48113806877561,2,3.6192912324504,1.8096456162252,2.03027406184541,0.0406054812369082,3.48113806877561,0.487092172416259,1.09801146156062,2
3,2,100,-1,-1.85618097126564,-0.0185618097126564,2.31721980275761,0,2.31721980275761,-2.31721980275761,5,3.37111658115141,0.674223316230283,1.85618097126564,0.0185618097126564,2.31721980275761,-0.411167540164159,0.0366419929352887,2
3,2,100,-1,-2.09755297243896,-0.0209755297243896,3.47516970199836,0,3.47516970199836,-3.47516970199836,2,2.2428684466706,1.1214342233353,2.09755297243896,0.0209755297243896,3.47516970199836,-0.700314107531945,0.325152688771313,2
3,2,50,1,2.57595912599429,0.0515191825198859,4.34807612255907,4.34807612255907,0,4.34807612255907,2,1.78552574164184,0.89276287082092,2.57595912599429,0.0515191825198859,4.34807612255907,1.25987479979263,1.93325657455538,2
3,2,200,1,2.18677700571476,0.0109338850285738,3.72595155214405,3.72595155214405,0,3.72595155214405,4,3.67335856007699,0.918339640019248,2.18677700571476,0.0109338850285738,3.72595155214405,0.913059894222258,1.05022656503379,2
3,2,50,1,1.89405514547657,0.0378811029095314,3.43930655461959,3.43930655461959,0,3.43930655461959,1,1.82127813724077,1.82127813724077,1.89405514547657,0.0378811029095314,3.43930655461959,0.294183077031614,0.889509906965256,2
3,2,25,-1,-1.42116176481469,-0.0568464705925877,2.48985793389035,0,2.48985793389035,-2.48985793389035,1,0.549297781237085,0.549297781237085,1.42116176481469,0.0568464705925877,2.48985793389035,-1.67492293691112,0.718455244948512,2
3,2,100,-1,-2.36893200614255,-0.0236893200614255,4.28944896673812,0,4.28944896673812,-4.28944896673812,1,1.77439304417478,1.77439304417478,2.36893200614255,0.0236893200614255,4.28944896673812,-1.0254069752612,0.649530634301596,2
3,2,50,-1,-1.12423217490213,-0.0224846434980427,1.93973556884082,0,1.93973556884082,-1.93973556884082,1,0.703925690423292,0.703925690423292,1.12423217490213,0.0224846434980427,1.93973556884082,-0.549096112706795,-0.288808717251242,2
3,2,400,1,1.73042167465257,0.00432605418663143,3.15162067712356,3.15162067712356,0,3.15162067712356,4,2.14417093868576,0.536042734671439,1.73042167465257,0.00432605418663143,3.15162067712356,0.583016511484825,1.05525581871591,2
3,2,200,1,1.92291416988536,0.0096145708494268,3.23543108965357,3.23543108965357,0,3.23543108965357,2,1.91593944474286,0.957969722371428,1.92291416988536,0.0096145708494268,3.23543108965357,0.128501438337741,0.601128240199492,2
3,2,25,1,1.22991169957328,0.0491964679829311,2.28330689023901,2.28330689023901,0,2.28330689023901,1,1.31817016787506,1.31817016787506,1.22991169957328,0.0491964679829311,2.28330689023901,-0.210412116819846,0.264378569754958,2
3,2,400,-1,-1.21703087654659,-0.00304257719136648,2.09499629264276,0,2.09499629264276,-2.09499629264276,2,1.94099328395952,0.97049664197976,1.21703087654659,0.00304257719136648,2.09499629264276,-1.22594087501293,0.0564804764269847,2
3,2,25,-1,-0.87818746854588,-0.0351274987418352,1.49852471161835,0.0335513696457466,1.4649733419726,0,3,1.54485186516198,0.514950621720662,0.87818746854588,0.0351274987418352,-0,0.11412249779474,-0.570704906992245,2
3,2,400,-1,-0.72831376484479,-0.00182078441211198,1.31983622188118,0,1.31983622188118,-1.31983622188118,2,1.43217866390107,0.716089331950536,0.72831376484479,0.00182078441211198,1.31983622188118,0.14828529308288,-0.894293480416824,2
3,2,400,1,1.37492132225695,0.00343730330564237,2.25727572181481,2.25727572181481,0,2.25727572181481,3,1.65024924308782,0.550083081029275,1.37492132225695,0.00343730330564237,2.25727572181481,-0.946904583680271,0.363648202339274,2
3,2,200,1,2.19056391253535,0.0109528195626768,3.94400036001805,3.94400036001805,0,3.94400036001805,1,1.58848475581307,1.58848475581307,2.19056391253535,0.0109528195626768,3.94400036001805,0.924319720784811,1.05667193466717,2
3,2,25,1,1.11459364680674,0.0445837458722695,2.26437121854764,2.26437121854764,0,2.26437121854764,1,1.52365155926658,1.52365155926658,1.11459364680674,0.0445837458722695,2.26437121854764,-0.467493487601257,-0.00941604528962717,2
3,2,200,-1,-0.887104240554027,-0.00443552120277014,1.69876070565153,0,1.69876070565153,-1.69876070565153,1,0.298482321385089,0.298482321385089,0.887104240554027,0.00443552120277014,1.69876070565153,0.572710752606186,-1.16183509128764,2
3,2,400,1,1.35475107469035,0.00338687768672587,2.28868376707952,2.28868376707952,0,2.28868376707952,4,1.80484386328675,0.451210965821687,1.35475107469035,0.00338687768672587,2.28868376707952,-1.0337086811696,0.32440802508697,2
3,2,100,1,1.68817470358843,0.0168817470358843,3.17127478056767,3.17127478056767,0,3.17127478056767,2,1.90190899268332,0.95095449634166,1.68817470358843,0.0168817470358843,3.17127478056767,-0.565190603815616,-0.1641750237723,2
3,2,25,-1,-0.700154431246784,-0.0280061772498714,1.26531645773689,0,1.26531645773689,-1.26531645773689,1,0.34997276146494,0.34997276146494,0.700154431246784,0.0280061772498714,1.26531645773689,0.700723364162605,-0.993400970124764,2
3,2,400,-1,-0.953148597521693,-0.00238287149380423,1.59967361765002,0,1.59967361765002,-1.59967361765002,3,1.41388842823651,0.471296142745503,0.953148597521693,0.00238287149380423,1.59967361765002,-0.483928933032791,-0.456888899357327,2
3,2,400,1,1.61807370685124,0.00404518426712811,3.21936444015061,3.21936444015061,0,3.21936444015061,1,1.29574294651682,1.29574294651682,1.61807370685124,0.00404518426712811,3.21936444015061,0.0995190275023124,0.836688636736395,2
3,2,200,1,1.40581262714445,0.00702906313572226,2.83167233981905,2.83167233981905,0,2.83167233981905,1,1.45567373471367,1.45567373471367,1.40581262714445,0.00702906313572226,2.83167233981905,-1.40902614349502,-0.278985989923934,2
3,2,400,-1,-0.757547614623302,-0.00189386903655825,1.3852558053889,0,1.3852558053889,-1.3852558053889,0,0,NaN,0.757547614623302,0.00189386903655825,1.3852558053889,0.066082480048733,-0.837420532115698,2
3,2,25,1,1.25647784011176,0.0502591136044705,2.5883900703883,2.47173634159279,0.116653728795505,0,3,2.01971366451827,0.673237888172755,1.25647784011176,0.0502591136044705,0,-0.151187566438023,0.327453396700576,2
3,2,25,1,0.9279204938147,0.037116819752588,1.70510324612787,1.70510324612787,0,1.70510324612787,1,1.34085610594795,1.34085610594795,0.9279204938147,0.037116819752588,1.70510324612787,-0.883648537985582,-0.452625957670702,2
