sub,eye,rotationSpeed,afterReversalD,perceptualErrorMean,perceptualErrorStd,torsionPosMean,torsionPosStd,torsionVelTMean,torsionVelTStd,torsionVelTGainMean,torsionVelTGainStd,torsionAngleTotalMean,torsionAngleTotalStd,torsionAngleCWMean,torsionAngleCWStd,torsionAngleCCWMean,torsionAngleCCWStd,torsionAngleMean,torsionAngleStd,sacNumTMean,sacNumTStd,sacAmpSumTMean,sacAmpSumTStd,sacAmpMeanTMean,sacAmpMeanTStd,nonErrorTrialN,timeWindow,exp
7,2,400,1,20.7374747448757,7.47774463914598,-0.0865312523146704,0.56591401837122,1.26546618332836,0.424359681088376,0.0031636654583209,0.00106089920272094,0.651699520970746,0.184268998119252,0.641304619451848,0.18882975274544,0.0103949015188974,0.040259280468156,0.641304619451848,0.18882975274544,1.06666666666667,0.883715101688537,0.37188814151826,0.358140874188515,0.33969205148402,0.145054832254071,15,1,1
7,2,25,-1,6.05267952944231,4.4753502882486,0.544642947361882,0.487742523445852,-0.963577310289802,0.633985084185097,-0.0385430924115921,0.0253594033674039,0.526097132788389,0.289743448503318,0.0150318587046713,0.0467253659203325,0.511065274083718,0.309306972916641,-0.497523229269504,0.336112369166995,0.916666666666667,0.668557923421522,0.237212865476501,0.208504623398034,0.269829447563673,0.163924374560353,12,1,1
7,2,50,-1,8.95939938835193,2.71565175735207,0.982518688088756,0.617479128925392,-1.42271689754785,0.585247024091332,-0.028454337950957,0.0117049404818266,0.765573045550752,0.338986923785282,0.00102939181604153,0.00356591785255905,0.764543653734711,0.340810323235836,-0.764543653734711,0.340810323235836,0.916666666666667,0.792961461098759,0.280360260038871,0.302323342380524,0.285268768763486,0.117026646718352,12,1,1
7,2,100,-1,10.0480915127446,3.35456769885666,0.800622990402725,0.500737877971074,-1.43031977535066,0.537055947178761,-0.0143031977535066,0.00537055947178761,0.708927722993837,0.24245237559639,0.00320820432292462,0.0111135457767351,0.705719518670913,0.245359682189669,-0.705719518670913,0.245359682189669,1.08333333333333,0.792961461098759,0.364930463941052,0.343174975554549,0.326922123624712,0.18132566025816,12,1,1
7,2,200,-1,9.03312201934092,2.75122894119089,0.718715416279491,0.525913836841776,-1.15468204555499,0.52941906244189,-0.00577341022777496,0.00264709531220945,0.627931617395999,0.224050037203078,0.0171632995861921,0.0556184765626306,0.610768317809807,0.241129327232302,-0.610768317809807,0.241129327232302,0.818181818181818,1.07871977994119,0.227916145179122,0.339263106544941,0.26806766635998,0.0971684073667659,11,1,1
7,2,400,-1,13.7763427977652,8.72894334632264,0.597411545537787,0.647595473097291,-1.46909879608622,0.333507394202874,-0.00367274699021556,0.000833768485507185,0.777420991917972,0.174717897584737,0,0,0.777420991917972,0.174717897584737,-0.777420991917972,0.174717897584737,0.727272727272727,0.786245393106896,0.20082626056711,0.244072316380178,0.262712566273191,0.0561646431363334,11,1,1
8,2,25,1,4.76550540983028,3.92654208604213,-1.56034685272639,1.05054988515766,0.974355556700597,0.769546747260193,0.0389742222680239,0.0307818698904077,0.585767091987673,0.366569973703424,0.566649996667516,0.392362623109592,0.019117095320157,0.0624177213590149,0.547532901347359,0.425811289523016,1.07692307692308,0.277350098112615,0.606574916495492,0.312219653800876,0.568234898611172,0.290122695787792,13,1,1
8,2,50,1,5.70461311305381,3.75335238486961,-2.07057688313605,1.08909037835301,1.23490716606362,0.823240808259672,0.0246981433212725,0.0164648161651934,0.670051007374014,0.454345314802366,0.664546577059082,0.460459834688648,0.00550443031493191,0.0198465057427054,0.664546577059082,0.460459834688648,1.46153846153846,0.776250025806185,0.907881204572829,0.546761613632298,0.620366905747999,0.25590988378932,13,1,1
8,2,100,1,5.32307010728139,3.66901485937375,-1.61305789760905,1.15485862026601,1.55794905941235,0.627913097451312,0.0155794905941235,0.00627913097451312,0.780463431096447,0.305205766983075,0.780463431096447,0.305205766983075,0,0,0.780463431096447,0.305205766983075,1.375,0.517549169506766,0.69700030010824,0.348348283370901,0.529814843401151,0.312292832075801,8,1,1
8,2,200,1,9.36316995628157,5.25063426930227,-1.87839006525528,1.25825683602826,1.21649736145211,1.26758286518691,0.00608248680726055,0.00633791432593457,0.845638635308239,0.362398863494632,0.737699954956268,0.478468888522998,0.10793868035197,0.228681723422697,0.655408201251045,0.640593345058275,1.61538461538462,0.960768922830523,0.917845970919336,0.661113070138309,0.557670964002471,0.241278588695739,13,1,1
8,2,400,1,9.29438949651468,4.4418905650966,-1.87997132767251,0.675770888898151,0.836984608620021,1.02042125568101,0.00209246152155005,0.00255105313920253,0.55590957582984,0.43438506057199,0.503872434284708,0.479953341136812,0.0520371415451325,0.131644801806838,0.451835292739575,0.553787636350044,1.33333333333333,0.5,0.843438764941647,0.467916564882493,0.653469850786333,0.374160907840567,9,1,1
8,2,25,-1,6.34246294008799,4.3583282368569,-0.965719246824076,1.2057227895995,-0.670526328418423,0.63090134377803,-0.0268210531367369,0.0252360537511212,0.356282007776146,0.266033174211852,0.017528663264994,0.0554305002555046,0.338753344511152,0.284422973544773,-0.321224681246158,0.311711864862437,1.1,0.567646212197547,0.625683316182829,0.411115566721994,0.569581056191579,0.231592963164127,10,1,1
